Iteration 880000: Loss = -219523.8750, Positive Balance Years =  20, Premiums = [  52383.58,   61161.95,   22126.10,   19423.92,   23586.71,   35474.47,   24090.64,   41073.53,   16726.03,   24650.17,   11922.69,   19491.84,    7530.59,   22229.99,   36078.05,   55011.29,   70628.20,   82042.88,   56006.96,   67669.99]
Iteration 890000: Loss = -219617.0312, Positive Balance Years =  20, Premiums = [  52569.30,   61291.52,   22196.82,   19437.64,   23546.84,   35382.85,   23950.08,   40894.21,   16519.79,   24433.19,   11722.54,   19349.00,    7469.63,   22254.98,   36191.96,   55214.73,   70909.66,   82397.60,   56430.25,   68158.77]
Iteration 900000: Loss = -219737.7812, Positive Balance Years =  20, Premiums = [  52757.20,   61422.92,   22269.24,   19452.92,   23508.21,   35292.18,   23810.36,   40715.37,   16313.99,   24216.95,   11523.00,   19207.30,    7409.87,   22281.48,   36307.54,   55420.31,   71193.54,   82755.05,   56856.62,   68650.76]
Iteration 910000: Loss = -219844.9219, Positive Balance Years =  20, Premiums = [  52943.29,   61552.99,   22340.44,   19467.30,   23469.06,   35201.14,   23670.80,   40536.95,   16108.69,   24001.23,   11323.96,   19065.64,    7349.74,   22307.09,   36421.78,   55623.95,   71475.20,   83109.68,   57279.93,   69139.19]
Iteration 920000: Loss = -219952.7500, Positive Balance Years =  19, Premiums = [  53117.19,   61674.27,   22406.33,   19479.88,   23431.21,   35114.82,   23538.49,   40368.17,   15914.72,   23797.39,   11135.81,   18931.39,    7292.20,   22330.17,   36528.11,   55814.40,   71738.42,   83441.02,   57676.88,   69598.69]
Iteration 930000: Loss = -220050.5938, Positive Balance Years =  20, Premiums = [  53300.79,   61802.66,   22477.19,   19494.89,   23393.46,   35026.12,   23402.18,   40193.46,   15713.86,   23586.15,   10940.98,   18793.05,    7233.96,   22356.12,   36641.21,   56015.49,   72016.16,   83791.08,   58093.54,   70079.84]
Iteration 940000: Loss = -220156.5469, Positive Balance Years =  20, Premiums = [  53482.54,   61929.66,   22546.72,   19508.84,   23354.92,   34936.93,   23265.39,   40018.65,   15512.84,   23374.85,   10746.04,   18654.20,    7174.92,   22381.00,   36752.69,   56214.78,   72291.83,   84138.34,   58507.66,   70558.14]
Iteration 950000: Loss = -220263.6250, Positive Balance Years =  20, Premiums = [  53662.51,   62055.25,   22615.49,   19522.45,   23316.51,   34848.41,   23129.57,   39845.01,   15313.29,   23165.20,   10552.48,   18516.30,    7116.15,   22405.45,   36863.19,   56412.08,   72564.39,   84481.93,   58918.08,   71032.23]
Iteration 960000: Loss = -220264.9219, Positive Balance Years =  20, Premiums = [  53865.61,   62200.46,   22700.16,   19548.59,   23287.45,   34765.91,   22996.94,   39672.41,   15112.95,   22954.19,   10358.55,   18381.53,    7065.48,   22443.21,   36992.20,   56633.45,   72865.59,   84858.76,   59365.96,   71546.56]
Iteration 970000: Loss = -220473.3125, Positive Balance Years =  20, Premiums = [  54037.38,   62317.35,   22759.41,   19552.14,   23238.55,   34666.07,   22849.36,   39486.81,   14900.98,   22732.00,   10152.71,   18231.87,    6995.89,   22457.77,   37093.58,   56822.72,   73130.79,   85195.58,   59770.67,   72015.46]
Iteration 980000: Loss = -220581.0938, Positive Balance Years =  20, Premiums = [  54220.33,   62444.93,   22829.27,   19566.12,   23199.86,   34576.63,   22711.77,   39310.73,   14698.69,   22519.44,    9956.57,   18092.12,    6936.48,   22482.83,   37205.97,   57023.18,   73407.80,   85544.87,   60187.29,   72496.62]
Iteration 990000: Loss = -220686.7500, Positive Balance Years =  20, Premiums = [  54406.70,   62574.98,   22900.57,   19580.49,   23160.63,   34485.77,   22572.12,   39131.84,   14493.25,   22303.65,    9757.38,   17950.40,    6876.35,   22508.63,   37320.49,   57227.21,   73690.36,   85900.86,   60611.20,   72985.44]
Progress: [##################################################] 100.00%





premiums_input = torch.tensor([  54406.70,   62574.98,   22900.57,   19580.49,   23160.63,   34485.77,   22572.12,   39131.84,   14493.25,   22303.65,    9757.38,   17950.40,    6876.35,   22508.63,   37320.49,   57227.21,   73690.36,   85900.86,   60611.20,   72985.44])
optimizer = torch.optim.Adam([premiums_input], lr=3)
n_iters = 100000
loss_value = smooth_loss(premiums_input, balance_activation_function=torch.nn.ELU(5.0))

Iteration      0: Loss = -220686.2812, Positive Balance Years =  19, Premiums = [  54401.70,   62569.98,   22895.57,   19575.49,   23155.63,   34480.77,   22567.12,   39126.84,   14488.25,   22298.65,    9752.38,   17945.40,    6871.35,   22503.63,   37315.49,   57222.21,   73685.36,   85895.86,   60606.20,   72980.44]
Iteration   1000: Loss = -220709.5781, Positive Balance Years =  20, Premiums = [  54511.70,   62649.60,   22943.18,   19592.14,   23143.04,   34439.96,   22499.75,   39038.39,   14385.06,   22189.77,    9652.57,   17876.91,    6847.31,   22526.34,   37386.29,   57342.20,   73847.27,   86097.88,   60845.67,   73255.47]
Iteration   2000: Loss = -220630.9688, Positive Balance Years =  20, Premiums = [  54624.76,   62732.55,   22994.43,   19612.81,   23134.75,   34403.67,   22437.27,   38955.09,   14287.17,   22086.20,    9558.00,   17813.31,    6827.71,   22552.99,   37460.59,   57465.02,   74011.78,   86301.81,   61086.77,   73531.77]
Iteration   3000: Loss = -220558.6719, Positive Balance Years =  20, Premiums = [  54727.95,   62808.56,   23041.90,   19632.71,   23128.60,   34372.46,   22382.37,   38881.40,   14200.39,   21994.30,    9474.22,   17757.40,    6811.39,   22578.33,   37528.79,   57576.90,   74161.27,   86486.74,   61305.11,   73781.91]
Iteration   4000: Loss = -220877.6250, Positive Balance Years =  20, Premiums = [  54791.99,   62845.39,   23049.97,   19613.04,   23082.72,   34301.32,   22287.39,   38767.52,   14073.34,   21862.13,    9350.20,   17661.40,    6755.26,   22564.11,   37557.78,   57649.77,   74271.90,   86633.25,   61485.16,   73993.92]
Iteration   5000: Loss = -220967.8438, Positive Balance Years =  19, Premiums = [  54883.70,   62908.26,   23082.54,   19616.36,   23058.40,   34250.37,   22211.29,   38671.42,   13963.38,   21746.77,    9243.42,   17584.20,    6720.11,   22573.18,   37612.38,   57750.62,   74412.80,   86811.73,   61699.21,   74241.58]
Iteration   6000: Loss = -221006.2500, Positive Balance Years =  20, Premiums = [  54979.71,   62976.38,   23121.22,   19626.62,   23041.84,   34207.93,   22144.47,   38585.20,   13863.71,   21641.85,    9146.84,   17516.33,    6693.05,   22589.06,   37672.50,   57855.60,   74556.52,   86992.14,   61914.01,   74489.05]
Iteration   7000: Loss = -221050.8906, Positive Balance Years =  20, Premiums = [  55073.02,   63041.54,   23156.76,   19633.54,   23021.78,   34161.79,   22073.84,   38494.99,   13759.98,   21532.83,    9046.21,   17444.61,    6662.41,   22601.62,   37729.58,   57958.01,   74697.84,   87170.35,   62126.84,   74734.74]
Iteration   8000: Loss = -221100.5469, Positive Balance Years =  20, Premiums = [  55170.94,   63110.22,   23194.75,   19641.90,   23002.08,   34115.12,   22001.66,   38402.61,   13653.52,   21420.88,    8942.99,   17371.34,    6631.77,   22615.80,   37789.89,   58065.23,   74845.49,   87356.20,   62348.72,   74990.70]
Iteration   9000: Loss = -221147.7812, Positive Balance Years =  20, Premiums = [  55271.55,   63181.02,   23234.14,   19650.99,   22982.59,   34068.01,   21928.56,   38308.79,   13545.41,   21307.14,    8838.15,   17297.11,    6601.08,   22630.85,   37852.16,   58175.39,   74996.78,   87546.55,   62575.95,   75252.73]
Iteration  10000: Loss = -221201.0625, Positive Balance Years =  20, Premiums = [  55373.59,   63252.48,   23273.53,   19659.42,   22961.75,   34018.93,   21852.89,   38212.02,   13433.90,   21189.92,    8730.02,   17220.29,    6568.78,   22645.38,   37915.00,   58287.19,   75150.92,   87740.55,   62807.46,   75519.72]
Iteration  11000: Loss = -221264.4219, Positive Balance Years =  20, Premiums = [  55474.84,   63323.08,   23311.79,   19666.50,   22939.43,   33968.30,   21775.50,   38113.25,   13320.39,   21070.65,    8619.93,   17141.64,    6534.92,   22658.55,   37976.71,   58398.12,   75304.52,   87934.30,   63038.77,   75786.77]
Iteration  12000: Loss = -221319.2500, Positive Balance Years =  20, Premiums = [  55576.85,   63394.64,   23351.19,   19674.91,   22918.60,   33919.26,   21699.86,   38016.52,   13208.89,   20953.45,    8511.81,   17064.88,    6502.63,   22673.08,   38039.50,   58509.85,   75458.49,   88128.36,   63270.23,   76053.77]
Iteration  13000: Loss = -221417.0312, Positive Balance Years =  19, Premiums = [  55673.41,   63460.85,   23385.28,   19678.06,   22892.57,   33865.11,   21619.17,   37914.66,   13092.39,   20831.23,    8398.68,   16982.96,    6465.16,   22682.31,   38096.84,   58616.16,   75606.85,   88316.59,   63495.99,   76314.98]
Iteration  14000: Loss = -221473.1562, Positive Balance Years =  20, Premiums = [  55773.07,   63531.21,   23424.54,   19687.40,   22873.69,   33819.02,   21547.39,   37822.55,   12986.02,   20719.33,    8295.55,   16910.04,    6435.24,   22697.50,   38158.69,   58725.25,   75756.68,   88505.07,   63720.66,   76573.98]
Iteration  15000: Loss = -221492.0625, Positive Balance Years =  20, Premiums = [  55875.40,   63603.64,   23465.55,   19698.08,   22855.69,   33773.33,   21475.70,   37730.15,   12879.24,   20606.96,    8192.06,   16837.24,    6406.02,   22714.13,   38222.57,   58837.20,   75909.98,   88697.39,   63949.84,   76837.98]
Iteration  16000: Loss = -221581.1875, Positive Balance Years =  20, Premiums = [  55974.84,   63672.63,   23502.39,   19703.94,   22832.32,   33721.73,   21397.52,   37630.91,   12765.25,   20487.25,    8081.44,   16757.91,    6371.20,   22726.07,   38282.80,   58946.32,   76061.41,   88888.75,   64178.66,   77102.31]
Iteration  17000: Loss = -221617.1875, Positive Balance Years =  20, Premiums = [  56075.98,   63743.57,   23541.48,   19712.31,   22811.68,   33673.16,   21322.54,   37535.07,   12654.79,   20371.12,    7974.31,   16681.81,    6339.22,   22740.47,   38345.06,   59057.10,   76213.91,   89080.95,   64408.09,   77367.06]
Iteration  18000: Loss = -221670.1562, Positive Balance Years =  20, Premiums = [  56178.08,   63815.22,   23580.97,   19720.80,   22790.91,   33624.17,   21246.97,   37438.39,   12543.36,   20253.97,    7866.25,   16605.06,    6307.01,   22755.02,   38407.93,   59168.96,   76368.05,   89275.05,   64639.64,   77634.19]
Iteration  19000: Loss = -221734.4062, Positive Balance Years =  20, Premiums = [  56277.57,   63884.61,   23618.64,   19727.90,   22769.10,   33574.55,   21171.06,   37341.59,   12432.05,   20137.00,    7758.27,   16527.98,    6273.90,   22768.11,   38468.64,   59278.06,   76518.84,   89465.29,   64866.95,   77896.63]
Iteration  20000: Loss = -221796.9375, Positive Balance Years =  20, Premiums = [  56377.84,   63954.62,   23656.67,   19735.21,   22747.33,   33524.67,   21094.78,   37244.36,   12320.16,   20019.45,    7649.74,   16450.56,    6240.71,   22781.45,   38529.98,   59388.07,   76670.58,   89656.96,   65095.89,   78160.80]
Iteration  21000: Loss = -221838.6562, Positive Balance Years =  20, Premiums = [  56481.96,   64028.14,   23697.92,   19745.35,   22728.12,   33477.18,   21020.52,   37148.95,   12209.93,   19903.46,    7542.90,   16375.14,    6209.96,   22797.65,   38594.64,   59501.85,   76826.80,   89853.41,   65329.89,   78430.34]
Iteration  22000: Loss = -221903.3438, Positive Balance Years =  20, Premiums = [  56583.46,   64098.92,   23736.46,   19752.77,   22706.14,   33426.93,   20943.45,   37050.57,   12096.84,   19784.57,    7433.18,   16296.88,    6176.44,   22811.15,   38656.64,   59613.07,   76980.63,   90047.23,   65561.27,   78697.47]
Iteration  23000: Loss = -221969.5938, Positive Balance Years =  20, Premiums = [  56680.07,   64166.29,   23773.13,   19759.73,   22685.10,   33378.91,   20869.91,   36956.79,   11989.00,   19671.23,    7328.57,   16222.24,    6144.42,   22823.97,   38715.64,   59718.96,   77127.01,   90231.95,   65781.88,   78952.25]
Iteration  24000: Loss = -222049.8594, Positive Balance Years =  19, Premiums = [  56776.65,   64232.77,   23807.82,   19763.82,   22660.28,   33326.16,   20790.89,   36856.85,   11874.54,   19551.14,    7217.44,   16142.06,    6108.25,   22834.08,   38773.46,   59825.25,   77274.89,   90419.39,   66006.35,   79212.12]
Iteration  25000: Loss = -222091.4062, Positive Balance Years =  20, Premiums = [  56880.49,   64305.93,   23848.75,   19773.63,   22640.75,   33278.27,   20716.33,   36761.05,   11763.99,   19434.83,    7110.26,   16066.33,    6077.19,   22850.00,   38837.85,   59938.73,   77430.93,   90615.50,   66240.12,   79481.45]
Iteration  26000: Loss = -222164.8750, Positive Balance Years =  20, Premiums = [  56982.47,   64377.09,   23887.54,   19781.11,   22618.69,   33227.63,   20638.83,   36662.27,   11650.35,   19315.43,    7000.04,   15987.71,    6043.50,   22863.61,   38900.05,   60050.58,   77585.33,   90810.14,   66472.70,   79749.96]
Iteration  27000: Loss = -222208.6250, Positive Balance Years =  20, Premiums = [  57085.52,   64449.23,   23927.34,   19789.63,   22597.66,   33178.00,   20562.30,   36564.50,   11537.65,   19197.02,    6890.76,   15910.05,    6010.83,   22878.21,   38963.34,   60163.56,   77740.91,   91005.82,   66706.60,   80019.61]
Iteration  28000: Loss = -222268.5156, Positive Balance Years =  20, Premiums = [  57188.07,   64520.96,   23966.58,   19797.54,   22575.95,   33127.59,   20485.12,   36466.00,   11424.21,   19077.84,    6780.77,   15831.71,    5977.52,   22892.30,   39026.09,   60276.02,   77895.95,   91201.14,   66940.13,   80289.10]
Iteration  29000: Loss = -222309.1562, Positive Balance Years =  20, Premiums = [  57293.00,   64595.10,   24008.09,   19807.75,   22556.51,   33079.43,   20410.22,   36369.72,   11312.98,   18960.83,    6673.02,   15755.61,    5946.51,   22908.72,   39091.27,   60390.74,   78053.37,   91398.97,   67176.16,   80561.34]
Iteration  30000: Loss = -222365.6094, Positive Balance Years =  20, Premiums = [  57396.47,   64667.78,   24048.13,   19816.49,   22535.61,   33029.78,   20333.85,   36271.97,   11200.29,   18842.37,    6563.79,   15678.05,    5914.04,   22923.66,   39154.97,   60504.00,   78209.30,   91595.34,   67410.74,   80832.11]
Iteration  31000: Loss = -222446.0469, Positive Balance Years =  20, Premiums = [  57497.71,   64738.25,   24085.95,   19823.01,   22512.48,   32977.91,   20255.26,   36171.99,   11085.37,   18721.68,    6452.34,   15598.25,    5879.35,   22936.38,   39216.45,   60615.05,   78363.01,   91789.49,   67643.11,   81100.65]
Iteration  32000: Loss = -222513.8438, Positive Balance Years =  20, Premiums = [  57597.97,   64807.71,   24122.78,   19828.54,   22488.38,   32925.06,   20175.68,   36071.04,   10969.47,   18600.00,    6339.91,   15517.47,    5843.67,   22948.12,   39276.95,   60725.09,   78515.73,   91982.66,   67874.48,   81368.22]
Iteration  33000: Loss = -222551.0469, Positive Balance Years =  20, Premiums = [  57703.22,   64882.18,   24164.60,   19839.07,   22469.27,   32877.20,   20101.11,   35975.07,   10858.56,   18483.32,    6232.47,   15441.69,    5812.99,   22964.86,   39342.45,   60840.15,   78673.41,   92180.82,   68110.85,   81640.79]
Iteration  34000: Loss = -222602.2969, Positive Balance Years =  20, Premiums = [  57807.17,   64955.36,   24205.12,   19848.30,   22448.85,   32828.04,   20025.22,   35877.81,   10746.35,   18365.33,    6123.73,   15364.60,    5781.00,   22980.29,   39406.64,   60953.89,   78829.82,   92377.66,   68345.90,   81912.04]
Iteration  35000: Loss = -222674.8750, Positive Balance Years =  20, Premiums = [  57909.14,   65026.56,   24243.66,   19855.54,   22426.46,   32776.90,   19947.35,   35778.56,   10632.15,   18245.36,    6013.00,   15285.54,    5747.03,   22993.75,   39468.84,   61065.66,   78984.25,   92572.53,   68578.98,   82181.31]
Iteration  36000: Loss = -222760.3281, Positive Balance Years =  19, Premiums = [  58007.75,   65094.40,   24278.83,   19859.43,   22400.70,   32722.58,   19866.12,   35675.95,   10514.60,   18122.03,    5898.92,   15203.11,    5709.70,   23003.84,   39527.69,   61174.05,   79135.30,   92764.04,   68808.69,   82447.23]
Iteration  37000: Loss = -222794.6875, Positive Balance Years =  20, Premiums = [  58113.25,   65169.11,   24320.90,   19870.20,   22381.83,   32675.19,   19791.80,   35580.24,   10403.94,   18005.59,    5791.73,   15127.58,    5679.27,   23020.83,   39593.43,   61289.35,   79293.24,   92962.44,   69045.29,   82720.03]
Iteration  38000: Loss = -222841.6875, Positive Balance Years =  20, Premiums = [  58217.58,   65242.65,   24361.79,   19879.80,   22361.79,   32626.64,   19716.29,   35483.36,   10292.10,   17887.97,    5683.36,   15050.87,    5647.66,   23036.65,   39658.00,   61403.47,   79450.00,   93159.67,   69280.73,   82991.66]
Iteration  39000: Loss = -222902.9531, Positive Balance Years =  20, Premiums = [  58319.46,   65313.84,   24400.56,   19887.38,   22339.89,   32576.28,   19639.20,   35384.91,   10178.85,   17768.94,    5573.53,   14972.57,    5614.21,   23050.37,   39720.28,   61515.08,   79604.27,   93354.04,   69513.10,   83259.81]
Iteration  40000: Loss = -222466.6875, Positive Balance Years =  20, Premiums = [  58471.57,   65435.43,   24490.01,   19945.81,   22369.09,   32577.14,   19613.50,   35338.07,   10117.26,   17701.64,    5515.33,   14945.72,    5631.90,   23114.88,   39833.12,   61676.94,   79808.54,   93598.27,   69794.77,   83577.00]
Iteration  41000: Loss = -223029.2188, Positive Balance Years =  20, Premiums = [  58512.81,   65448.55,   24473.50,   19900.72,   22296.98,   32479.04,   19490.84,   35195.89,    9961.52,   17540.63,    5362.71,   14821.99,    5549.25,   23075.42,   39838.15,   61727.23,   79897.76,   93724.48,   69955.55,   83770.66]
Iteration  42000: Loss = -223079.9531, Positive Balance Years =  20, Premiums = [  58609.07,   65516.07,   24510.71,   19908.67,   22277.31,   32432.72,   19419.39,   35104.49,    9856.25,   17429.94,    5260.62,   14749.49,    5518.76,   23089.11,   39897.43,   61832.71,   80043.20,   93907.58,   70174.06,   84022.92]
Iteration  43000: Loss = -223125.9062, Positive Balance Years =  20, Premiums = [  58709.75,   65587.02,   24550.45,   19918.27,   22258.42,   32386.38,   19347.16,   35011.71,    9749.18,   17317.30,    5156.81,   14676.17,    5488.74,   23104.63,   39959.88,   61942.87,   80194.37,   94097.59,   70400.73,   84284.32]
Iteration  44000: Loss = -223200.6562, Positive Balance Years =  20, Premiums = [  58808.09,   65655.30,   24587.36,   19924.79,   22236.21,   32336.49,   19271.17,   34914.97,    9638.04,   17200.54,    5048.98,   14599.06,    5455.30,   23117.12,   40019.79,   62050.80,   80343.76,   94286.13,   70625.98,   84544.59]
Iteration  45000: Loss = -223261.3750, Positive Balance Years =  20, Premiums = [  58908.06,   65725.11,   24625.44,   19932.24,   22214.70,   32287.11,   19195.46,   34818.36,    9526.90,   17083.74,    4941.16,   14522.19,    5422.48,   23130.58,   40080.98,   62160.49,   80494.98,   94476.99,   70853.98,   84807.82]
Iteration  46000: Loss = -223324.9219, Positive Balance Years =  20, Premiums = [  59005.54,   65792.58,   24661.46,   19937.82,   22191.55,   32236.24,   19118.44,   34720.55,    9414.71,   16965.93,    4832.25,   14444.05,    5388.05,   23142.14,   40139.89,   62267.59,   80643.48,   94664.72,   71078.61,   85067.45]
Iteration  47000: Loss = -223355.6719, Positive Balance Years =  20, Premiums = [  59105.12,   65863.12,   24701.42,   19948.24,   22174.09,   32191.85,   19048.71,   34630.75,    9310.83,   16856.56,    4731.57,   14373.20,    5359.66,   23158.39,   40202.09,   62376.54,   80792.58,   94852.07,   71301.65,   85324.45]
Iteration  48000: Loss = -223403.5938, Positive Balance Years =  20, Premiums = [  59204.85,   65933.22,   24740.43,   19957.19,   22154.67,   32145.02,   18976.08,   34537.62,    9203.44,   16743.60,    4627.45,   14299.46,    5329.11,   23173.24,   40263.73,   62485.77,   80942.76,   95041.02,   71526.94,   85584.51]
Iteration  49000: Loss = -223304.5625, Positive Balance Years =  20, Premiums = [  59314.10,   66014.13,   24791.49,   19979.39,   22149.67,   32113.79,   18920.11,   34461.95,    9114.10,   16648.93,    4541.24,   14242.39,    5313.46,   23201.12,   40336.54,   62604.17,   81100.44,   95235.83,   71756.68,   85847.45]
Iteration  50000: Loss = -223381.1562, Positive Balance Years =  20, Premiums = [  59401.88,   66074.86,   24823.57,   19983.95,   22128.20,   32067.29,   18849.89,   34372.94,    9012.04,   16541.77,    4442.19,   14171.19,    5281.82,   23211.15,   40389.40,   62700.64,   81234.41,   95405.28,   71959.57,   86082.05]
Iteration  51000: Loss = -223145.2031, Positive Balance Years =  20, Premiums = [  59526.44,   66170.99,   24890.16,   20021.84,   22138.94,   32051.95,   18809.87,   34313.36,    8938.84,   16463.31,    4372.12,   14130.13,    5281.98,   23254.71,   40477.57,   62834.27,   81406.95,   95614.98,   72203.93,   86359.55]
Iteration  52000: Loss = -223642.9375, Positive Balance Years =  20, Premiums = [  59572.79,   66189.35,   24879.38,   19982.72,   22073.04,   31960.31,   18693.91,   34178.11,    8790.20,   16309.40,    4226.54,   14013.14,    5205.66,   23221.17,   40488.12,   62889.50,   81500.70,   95745.35,   72368.49,   86556.73]
Iteration  53000: Loss = -223680.5469, Positive Balance Years =  20, Premiums = [  59673.82,   66260.79,   24919.73,   19993.06,   22055.04,   31914.99,   18622.83,   34086.61,    8684.41,   16198.05,    4124.01,   13940.94,    5176.57,   23237.41,   40551.07,   62999.99,   81652.18,   95935.41,   72594.92,   86817.72]
Iteration  54000: Loss = -223757.6406, Positive Balance Years =  20, Premiums = [  59773.48,   66330.09,   24957.12,   19999.64,   22032.52,   31864.41,   18545.79,   33988.61,    8571.74,   16079.67,    4014.69,   13862.77,    5142.65,   23250.02,   40611.75,   63109.30,   81803.24,   96126.38,   72823.23,   87081.43]
Iteration  55000: Loss = -223826.6875, Positive Balance Years =  20, Premiums = [  59874.94,   66400.95,   24995.48,   20006.79,   22010.16,   31813.60,   18468.17,   33889.73,    8457.99,   15960.16,    3904.37,   13784.00,    5108.73,   23263.28,   40673.58,   63220.59,   81957.16,   96320.38,   73055.12,   87349.04]
Iteration  56000: Loss = -223853.8125, Positive Balance Years =  20, Premiums = [  59979.82,   66474.99,   25037.03,   20017.03,   21990.69,   31765.59,   18393.23,   33793.48,    8346.79,   15843.15,    3796.59,   13707.92,    5077.70,   23279.60,   40738.62,   63335.29,   82114.59,   96518.11,   73291.07,   87621.05]
Iteration  57000: Loss = -223921.4219, Positive Balance Years =  20, Premiums = [  60079.57,   66544.34,   25074.35,   20023.52,   21967.89,   31714.72,   18315.80,   33695.11,    8233.63,   15724.24,    3686.79,   13629.37,    5043.52,   23292.09,   40799.09,   63444.71,   82266.12,   96709.30,   73519.88,   87885.65]
Iteration  58000: Loss = -223965.6250, Positive Balance Years =  20, Premiums = [  60179.87,   66614.97,   25113.79,   20032.83,   21948.75,   31668.13,   18243.37,   33602.11,    8126.34,   15611.38,    3582.78,   13555.79,    5013.25,   23307.34,   40861.23,   63554.52,   82416.98,   96899.02,   73746.03,   88146.65]
Iteration  59000: Loss = -224042.2031, Positive Balance Years =  20, Premiums = [  60277.64,   66682.93,   25150.39,   20039.23,   21926.57,   31618.42,   18167.70,   33505.79,    8015.68,   15495.12,    3475.41,   13478.97,    4979.90,   23319.69,   40920.65,   63661.77,   82565.48,   97086.46,   73970.11,   88405.41]
Iteration  60000: Loss = -224108.7500, Positive Balance Years =  20, Premiums = [  60374.05,   66749.73,   25185.92,   20044.61,   21903.51,   31567.90,   18091.31,   33408.89,    7904.42,   15378.30,    3367.44,   13401.47,    4945.69,   23331.02,   40978.97,   63767.71,   82712.37,   97272.30,   74192.50,   88662.41]
Iteration  61000: Loss = -224137.1562, Positive Balance Years =  20, Premiums = [  60474.95,   66821.39,   25226.85,   20055.78,   21886.65,   31523.98,   18021.88,   33319.18,    7800.64,   15269.02,    3266.90,   13330.94,    4917.84,   23348.04,   41042.23,   63877.98,   82863.03,   97461.35,   74417.62,   88921.59]
Iteration  62000: Loss = -224193.4844, Positive Balance Years =  20, Premiums = [  60569.77,   66886.59,   25261.09,   20060.03,   21862.56,   31472.61,   17944.76,   33221.57,    7688.81,   15151.64,    3158.33,   13252.68,    4882.68,   23358.18,   41099.12,   63982.30,   83008.16,   97645.12,   74637.79,   89176.47]
Iteration  63000: Loss = -224268.1875, Positive Balance Years =  20, Premiums = [  60670.39,   66957.20,   25300.18,   20068.71,   21842.45,   31424.78,   17870.78,   33126.82,    7579.62,   15036.84,    3052.46,   13177.56,    4851.32,   23372.83,   41161.16,   64092.49,   83159.77,   97836.00,   74865.59,   89439.35]
Iteration  64000: Loss = -224311.3281, Positive Balance Years =  20, Premiums = [  60768.65,   67026.30,   25338.88,   20077.94,   21823.83,   31379.33,   17800.02,   33036.04,    7474.79,   14926.57,    2950.84,   13105.72,    4821.84,   23387.83,   41222.12,   64200.01,   83307.45,   98021.81,   75086.88,   89694.52]
Iteration  65000: Loss = -224368.7188, Positive Balance Years =  20, Premiums = [  60859.69,   67089.71,   25373.33,   20084.34,   21803.79,   31333.73,   17730.33,   32947.21,    7372.68,   14819.29,    2851.78,   13035.01,    4791.40,   23399.75,   41277.68,   64300.01,   83445.63,   98196.06,   75295.17,   89935.17]
Iteration  66000: Loss = -224008.4688, Positive Balance Years =  20, Premiums = [  60996.57,   67198.23,   25452.07,   20134.25,   21826.45,   31330.22,   17702.07,   32899.30,    7311.10,   14752.39,    2793.34,   13005.70,    4803.46,   23455.34,   41378.08,   64445.98,   83630.82,   98418.52,   75552.34,   90225.59]
Iteration  67000: Loss = -224482.1875, Positive Balance Years =  20, Premiums = [  61048.00,   67221.50,   25445.75,   20099.37,   21764.55,   31242.34,   17589.65,   32767.28,    7165.61,   14601.62,    2650.97,   12892.20,    4731.02,   23426.10,   41393.30,   64506.38,   83730.20,   98554.77,   75723.24,   90429.38]
Iteration  68000: Loss = -224548.3750, Positive Balance Years =  20, Premiums = [  61141.71,   67286.41,   25480.18,   20104.44,   21741.89,   31192.98,   17515.05,   32672.65,    7057.05,   14487.63,    2545.60,   12816.52,    4697.51,   23436.95,   41449.87,   64609.42,   83873.27,   98735.61,   75939.72,   90679.66]
Iteration  69000: Loss = -224584.7188, Positive Balance Years =  20, Premiums = [  61244.00,   67358.62,   25520.87,   20114.63,   21723.31,   31146.61,   17442.52,   32579.28,    6949.24,   14374.19,    2441.12,   12742.84,    4667.63,   23453.15,   41513.61,   64721.32,   84026.65,   98928.34,   76169.28,   90944.48]
Iteration  70000: Loss = -224670.4219, Positive Balance Years =  20, Premiums = [  61344.43,   67428.45,   25558.50,   20121.20,   21700.58,   31095.59,   17364.85,   32480.43,    6835.65,   14254.85,    2330.91,   12664.01,    4633.40,   23465.82,   41574.66,   64831.44,   84179.23,   99120.93,   76399.41,   91210.13]
Iteration  71000: Loss = -224727.0938, Positive Balance Years =  20, Premiums = [  61447.15,   67500.61,   25598.00,   20129.41,   21679.25,   31045.61,   17288.06,   32382.32,    6722.67,   14136.07,    2221.34,   12586.08,    4600.44,   23480.13,   41637.69,   64944.08,   84334.42,   99316.43,   76632.95,   91479.52]
Iteration  72000: Loss = -224777.9844, Positive Balance Years =  20, Premiums = [  61548.95,   67571.42,   25636.43,   20136.48,   21656.75,   30994.54,   17210.10,   32282.96,    6608.43,   14016.00,    2110.50,   12506.91,    4566.37,   23493.36,   41699.68,   65055.62,   84488.67,   99511.09,   76865.87,   91748.27]
Iteration  73000: Loss = -224818.0625, Positive Balance Years =  20, Premiums = [  61653.97,   67645.35,   25678.02,   20146.74,   21637.40,   30946.67,   17135.27,   32186.73,    6497.32,   13899.04,    2002.79,   12430.85,    4535.43,   23509.76,   41764.89,   65170.36,   84645.95,   99708.97,   77101.95,   92020.37]
Iteration  74000: Loss = -224873.7969, Positive Balance Years =  20, Premiums = [  61757.50,   67717.85,   25718.15,   20155.55,   21616.60,   30897.33,   17058.97,   32089.04,    6384.76,   13780.62,    1893.61,   12353.36,    4503.02,   23524.75,   41828.66,   65283.69,   84801.82,   99905.41,   77336.60,   92291.16]
